<built-in function id>,score
20139,1.0
20140,1.0
20141,0.0
20142,0.5
20143,1.0
20144,1.0
20145,1.0
20146,1.0
20147,0.0
20148,1.0
20149,0.5
20150,1.0
20151,1.0
20152,1.0
20153,1.0
20154,1.0
20155,1.0
20156,0.5
20157,1.0
20158,1.0
20159,0.5
20160,0.0
20161,1.0
20162,1.0
20163,0.5
20164,1.0
20165,1.0
20166,1.0
20167,1.0
20168,0.5
20169,0.0
20170,1.0
20171,1.0
20172,1.0
20173,1.0
20174,1.0
20175,0.5
20176,0.5
20177,0.5
20178,1.0
20179,1.0
20180,1.0
20181,1.0
20182,1.0
20183,1.0
20184,1.0
20185,0.5
20186,1.0
20187,1.0
20188,0.5
20189,0.0
20190,1.0
20191,1.0
20192,0.5
20193,1.0
20194,1.0
20195,1.0
20196,1.0
20197,1.0
20198,1.0
20199,1.0
20200,1.0
20201,1.0
20202,1.0
20203,1.0
20204,1.0
20205,1.0
20206,1.0
20207,1.0
20208,1.0
20209,1.0
20210,1.0
20211,1.0
20212,1.0
20213,0.5
20214,1.0
20215,1.0
20216,1.0
20217,1.0
20218,1.0
20219,1.0
20220,1.0
20221,1.0
20222,1.0
20223,1.0
20224,1.0
20225,1.0
20226,1.0
20227,1.0
20228,0.5
20229,1.0
20230,0.5
20231,1.0
20232,0.0
20233,1.0
20234,1.0
20235,1.0
20236,1.0
20237,1.0
20238,1.0
20239,1.0
20240,0.0
20241,0.0
20242,1.0
20243,0.0
20244,0.5
20245,1.0
20246,1.0
20247,1.0
20248,1.0
20249,0.5
20250,1.0
20251,1.0
20252,1.0
20253,0.5
20254,1.0
20255,0.5
20256,1.0
20257,1.0
20258,0.0
20259,1.0
20260,1.0
20261,0.5
20262,1.0
20263,0.0
20264,0.5
20265,1.0
20266,1.0
20267,1.0
20268,0.5
20269,0.5
20270,0.5
20271,0.5
20272,1.0
20273,0.0
20274,0.5
20275,1.0
20276,1.0
20277,1.0
20278,1.0
20279,1.0
20280,1.0
20281,1.0
20282,1.0
20283,0.0
20284,1.0
20285,1.0
20286,1.0
20287,1.0
20288,1.0
20289,1.0
20290,0.5
20291,1.0
20292,0.5
20293,1.0
20294,0.0
20295,1.0
20296,1.0
20297,1.0
20298,1.0
20299,1.0
20300,1.0
20301,1.0
20302,1.0
20303,0.5
20304,1.0
20305,1.0
20306,1.0
20307,1.0
20308,1.0
20309,1.0
20310,1.0
20311,0.0
20312,1.0
20313,0.5
20314,1.0
20315,1.0
20316,1.0
20317,1.0
20318,1.0
20319,1.0
20320,0.5
20321,1.0
20322,1.0
20323,1.0
20324,1.0
20325,0.0
20326,0.0
20327,1.0
20328,1.0
20329,0.5
20330,1.0
20331,1.0
20332,1.0
20333,0.5
20334,1.0
20335,1.0
20336,1.0
20337,1.0
20338,1.0
20339,1.0
20340,1.0
20341,1.0
20342,1.0
20343,0.5
20344,1.0
20345,1.0
20346,1.0
20347,1.0
20348,1.0
20349,1.0
20350,0.5
20351,1.0
20352,1.0
20353,0.5
20354,1.0
20355,1.0
20356,1.0
20357,0.5
20358,1.0
20359,1.0
20360,1.0
20361,1.0
20362,1.0
20363,1.0
20364,1.0
20365,1.0
20366,1.0
20367,1.0
20368,0.5
20369,1.0
20370,1.0
20371,1.0
20372,1.0
20373,0.0
20374,1.0
20375,0.0
20376,1.0
20377,1.0
20378,1.0
20379,1.0
20380,1.0
20381,0.0
20382,1.0
20383,1.0
20384,1.0
20385,1.0
20386,0.5
20387,1.0
20388,1.0
20389,1.0
20390,1.0
20391,1.0
20392,1.0
20393,1.0
20394,1.0
20395,1.0
20396,1.0
20397,0.5
20398,1.0
20399,0.5
20400,1.0
20401,0.0
20402,1.0
20403,0.5
20404,1.0
20405,1.0
20406,0.5
20407,0.0
20408,1.0
20409,1.0
20410,1.0
20411,1.0
20412,1.0
20413,1.0
20414,1.0
20415,0.5
20416,1.0
20417,1.0
20418,0.5
20419,1.0
20420,0.5
20421,1.0
20422,1.0
20423,1.0
20424,1.0
20425,1.0
20426,1.0
20427,1.0
20428,1.0
20429,1.0
20430,0.5
20431,1.0
20432,1.0
20433,1.0
20434,1.0
20435,0.5
20436,1.0
20437,1.0
20438,1.0
20439,1.0
20440,1.0
20441,1.0
20442,1.0
20443,0.5
20444,1.0
20445,1.0
20446,1.0
20447,1.0
20448,1.0
20449,1.0
20450,1.0
20451,1.0
20452,1.0
20453,1.0
20454,1.0
20455,1.0
20456,0.5
20457,1.0
20458,1.0
20459,1.0
20460,0.0
20461,1.0
20462,0.5
20463,1.0
20464,0.5
20465,1.0
20466,1.0
20467,1.0
20468,0.5
20469,1.0
20470,1.0
20471,0.5
20472,1.0
20473,1.0
20474,1.0
20475,1.0
20476,1.0
20477,1.0
20478,1.0
20479,1.0
20480,1.0
20481,1.0
20482,1.0
20483,1.0
20484,1.0
20485,1.0
20486,0.5
20487,1.0
20488,1.0
20489,0.5
20490,1.0
20491,1.0
20492,1.0
20493,1.0
20494,1.0
20495,1.0
20496,1.0
20497,1.0
20498,1.0
20499,0.5
20500,1.0
20501,1.0
20502,1.0
20503,1.0
20504,1.0
20505,1.0
20506,1.0
20507,1.0
20508,0.0
20509,1.0
20510,1.0
20511,1.0
20512,1.0
20513,0.5
20514,1.0
20515,1.0
20516,0.5
20517,1.0
20518,1.0
20519,1.0
20520,1.0
20521,1.0
20522,1.0
20523,1.0
20524,1.0
20525,1.0
20526,1.0
20527,0.0
20528,1.0
20529,1.0
20530,1.0
20531,0.5
20532,0.5
20533,1.0
20534,1.0
20535,1.0
20536,0.0
20537,1.0
20538,0.5
20539,0.5
20540,1.0
20541,1.0
20542,1.0
20543,1.0
20544,1.0
20545,1.0
20546,0.5
20547,1.0
20548,1.0
20549,1.0
20550,1.0
20551,1.0
20552,1.0
20553,1.0
20554,0.0
20555,1.0
20556,1.0
20557,1.0
20558,0.5
20559,1.0
20560,0.5
20561,1.0
20562,1.0
20563,1.0
20564,0.5
20565,1.0
20566,1.0
20567,0.5
20568,1.0
20569,1.0
20570,1.0
20571,1.0
20572,1.0
20573,1.0
20574,1.0
20575,1.0
20576,1.0
20577,1.0
20578,1.0
20579,0.5
20580,1.0
20581,1.0
20582,0.0
20583,1.0
20584,1.0
20585,1.0
20586,0.5
20587,1.0
20588,1.0
20589,0.5
20590,0.5
20591,1.0
20592,0.5
20593,1.0
20594,1.0
20595,1.0
20596,1.0
20597,1.0
20598,0.5
20599,0.0
20600,1.0
20601,0.5
20602,0.0
20603,0.5
20604,0.0
20605,1.0
20606,1.0
20607,0.5
20608,1.0
20609,1.0
20610,1.0
20611,1.0
20612,1.0
20613,0.5
20614,1.0
20615,1.0
20616,1.0
20617,1.0
20618,1.0
20619,1.0
20620,1.0
20621,1.0
20622,0.5
20623,1.0
20624,1.0
20625,1.0
20626,1.0
20627,1.0
20628,1.0
20629,1.0
20630,1.0
20631,0.5
20632,1.0
20633,1.0
20634,1.0
20635,1.0
20636,0.5
20637,0.0
20638,0.0
20639,0.5
20640,1.0
20641,1.0
20642,1.0
20643,0.0
20644,1.0
20645,1.0
20646,1.0
20647,1.0
20648,1.0
20649,1.0
20650,0.5
20651,1.0
20652,1.0
20653,1.0
20654,1.0
20655,1.0
20656,1.0
20657,0.5
20658,1.0
20659,0.5
20660,1.0
20661,1.0
20662,1.0
20663,1.0
20664,1.0
20665,1.0
20666,1.0
20667,1.0
20668,1.0
20669,1.0
20670,0.5
20671,1.0
20672,1.0
20673,1.0
20674,0.5
20675,1.0
20676,1.0
20677,1.0
20678,1.0
20679,1.0
20680,1.0
20681,1.0
20682,1.0
20683,1.0
20684,1.0
20685,1.0
20686,0.5
20687,0.0
20688,1.0
20689,0.5
20690,1.0
20691,1.0
20692,1.0
20693,1.0
20694,1.0
20695,1.0
20696,1.0
20697,1.0
20698,1.0
20699,0.5
20700,0.5
20701,1.0
20702,1.0
20703,0.5
20704,1.0
20705,1.0
20706,1.0
20707,0.5
20708,1.0
20709,1.0
20710,0.5
20711,1.0
20712,1.0
20713,0.5
20714,1.0
20715,0.5
20716,0.5
20717,1.0
20718,1.0
20719,1.0
20720,1.0
20721,1.0
20722,1.0
20723,1.0
20724,1.0
20725,1.0
20726,1.0
20727,1.0
20728,1.0
20729,0.5
20730,1.0
20731,1.0
20732,1.0
20733,1.0
20734,1.0
20735,1.0
20736,1.0
20737,1.0
20738,1.0
20739,1.0
20740,1.0
20741,1.0
20742,1.0
20743,1.0
20744,0.5
20745,1.0
20746,1.0
20747,1.0
20748,1.0
20749,0.5
20750,0.0
20751,0.0
20752,1.0
20753,1.0
20754,1.0
20755,1.0
20756,0.5
20757,1.0
20758,0.0
20759,1.0
20760,1.0
20761,1.0
20762,1.0
20763,1.0
20764,1.0
20765,1.0
20766,0.5
20767,1.0
20768,1.0
20769,1.0
20770,0.0
20771,1.0
20772,1.0
20773,1.0
20774,1.0
20775,1.0
20776,1.0
20777,1.0
20778,1.0
20779,1.0
20780,1.0
20781,1.0
20782,0.0
20783,1.0
20784,1.0
20785,1.0
20786,0.5
20787,1.0
20788,0.5
20789,1.0
20790,0.5
20791,1.0
20792,1.0
20793,1.0
20794,1.0
20795,1.0
20796,1.0
20797,1.0
20798,1.0
20799,1.0
20800,1.0
20801,1.0
20802,1.0
20803,1.0
20804,1.0
20805,1.0
20806,1.0
20807,0.0
20808,1.0
20809,1.0
20810,1.0
20811,1.0
20812,1.0
20813,1.0
20814,1.0
20815,0.5
20816,1.0
20817,0.5
20818,1.0
20819,1.0
20820,1.0
20821,1.0
20822,1.0
20823,1.0
20824,1.0
20825,1.0
20826,0.0
20827,1.0
20828,1.0
20829,1.0
20830,1.0
20831,1.0
20832,1.0
20833,0.5
20834,1.0
20835,1.0
20836,1.0
20837,1.0
20838,1.0
20839,1.0
20840,1.0
20841,0.5
20842,1.0
20843,1.0
20844,0.5
20845,0.0
20846,1.0
20847,1.0
20848,1.0
20849,0.5
20850,0.5
20851,0.5
20852,0.5
20853,0.5
20854,1.0
20855,0.0
20856,1.0
20857,0.5
20858,1.0
20859,1.0
20860,1.0
20861,1.0
20862,1.0
20863,1.0
20864,0.0
20865,1.0
20866,0.5
20867,1.0
20868,1.0
20869,1.0
20870,0.0
20871,0.5
20872,0.0
20873,1.0
20874,1.0
20875,1.0
20876,1.0
20877,1.0
20878,1.0
20879,0.0
20880,0.5
20881,1.0
20882,1.0
20883,0.5
20884,0.0
20885,0.5
20886,1.0
20887,0.5
20888,1.0
20889,0.0
20890,1.0
20891,0.5
20892,1.0
20893,1.0
20894,0.5
20895,1.0
20896,1.0
20897,0.0
20898,1.0
20899,1.0
20900,1.0
20901,1.0
20902,1.0
20903,1.0
20904,1.0
20905,1.0
20906,1.0
20907,1.0
20908,0.0
20909,1.0
20910,1.0
20911,1.0
20912,1.0
20913,1.0
20914,1.0
20915,1.0
20916,1.0
20917,1.0
20918,0.5
20919,1.0
20920,1.0
20921,1.0
20922,1.0
20923,1.0
20924,0.5
20925,0.5
20926,1.0
20927,1.0
20928,0.0
20929,1.0
20930,1.0
20931,1.0
20932,1.0
20933,1.0
20934,0.5
20935,1.0
20936,1.0
20937,1.0
20938,0.5
20939,1.0
20940,1.0
20941,0.5
20942,1.0
20943,0.5
20944,1.0
20945,1.0
20946,1.0
20947,1.0
20948,1.0
20949,1.0
20950,1.0
20951,1.0
20952,0.0
20953,1.0
20954,1.0
20955,1.0
20956,1.0
20957,1.0
20958,1.0
20959,1.0
20960,0.5
20961,1.0
20962,1.0
20963,1.0
20964,1.0
20965,0.5
20966,1.0
20967,1.0
20968,1.0
20969,1.0
20970,1.0
20971,1.0
20972,0.5
20973,1.0
20974,1.0
20975,1.0
20976,1.0
20977,1.0
20978,1.0
20979,1.0
20980,1.0
20981,0.5
20982,1.0
20983,1.0
20984,0.5
20985,1.0
20986,1.0
20987,1.0
20988,1.0
20989,1.0
20990,1.0
20991,1.0
20992,1.0
20993,1.0
20994,1.0
20995,1.0
20996,1.0
20997,0.5
20998,0.5
20999,1.0
21000,0.0
21001,1.0
21002,1.0
21003,1.0
21004,1.0
21005,0.5
21006,1.0
21007,1.0
21008,0.0
21009,1.0
21010,0.0
21011,1.0
21012,1.0
21013,1.0
21014,1.0
21015,0.5
21016,0.5
21017,1.0
21018,1.0
21019,1.0
21020,0.5
21021,1.0
21022,1.0
21023,1.0
21024,1.0
21025,0.5
21026,0.5
21027,1.0
21028,1.0
21029,1.0
21030,1.0
21031,0.5
21032,0.5
21033,1.0
21034,1.0
21035,1.0
21036,1.0
21037,1.0
21038,0.5
21039,0.0
21040,1.0
21041,1.0
21042,1.0
21043,0.5
21044,1.0
21045,0.0
21046,1.0
21047,1.0
21048,1.0
21049,1.0
21050,1.0
21051,0.5
21052,0.5
21053,1.0
21054,1.0
21055,0.5
21056,1.0
21057,1.0
21058,1.0
21059,0.5
21060,1.0
21061,0.5
21062,0.0
21063,1.0
21064,1.0
21065,0.0
21066,1.0
21067,1.0
21068,1.0
21069,1.0
21070,1.0
21071,1.0
21072,1.0
21073,0.5
21074,1.0
21075,1.0
21076,1.0
21077,0.5
21078,1.0
21079,1.0
21080,1.0
21081,1.0
21082,0.0
21083,1.0
21084,0.5
21085,0.0
21086,1.0
21087,1.0
21088,0.5
21089,1.0
21090,1.0
21091,1.0
21092,1.0
21093,1.0
21094,1.0
21095,1.0
21096,0.5
21097,1.0
21098,1.0
21099,1.0
21100,1.0
21101,1.0
21102,1.0
21103,0.5
21104,0.0
21105,1.0
21106,1.0
21107,0.0
21108,1.0
21109,1.0
21110,1.0
21111,1.0
21112,1.0
21113,1.0
21114,1.0
21115,1.0
21116,1.0
21117,1.0
21118,0.5
21119,0.5
21120,1.0
21121,1.0
21122,1.0
21123,1.0
21124,1.0
21125,0.5
21126,1.0
21127,1.0
21128,0.5
21129,0.0
21130,0.0
21131,1.0
21132,1.0
21133,0.0
21134,0.0
21135,1.0
21136,1.0
21137,0.5
21138,1.0
21139,1.0
21140,1.0
21141,0.5
21142,1.0
21143,1.0
21144,1.0
21145,1.0
21146,1.0
21147,1.0
21148,1.0
21149,0.0
21150,1.0
21151,1.0
21152,1.0
21153,1.0
21154,0.5
21155,1.0
21156,1.0
21157,1.0
21158,1.0
21159,0.5
21160,0.0
21161,1.0
21162,1.0
21163,1.0
21164,0.0
21165,1.0
21166,0.0
21167,0.5
21168,1.0
21169,1.0
21170,0.5
21171,1.0
21172,1.0
21173,1.0
21174,0.0
21175,1.0
21176,0.5
21177,1.0
21178,1.0
21179,0.5
21180,1.0
21181,1.0
21182,1.0
21183,1.0
21184,1.0
21185,1.0
21186,1.0
21187,1.0
21188,1.0
21189,0.5
21190,1.0
21191,0.5
21192,1.0
21193,1.0
21194,1.0
21195,1.0
21196,1.0
21197,0.5
21198,1.0
21199,1.0
21200,1.0
21201,1.0
21202,1.0
21203,0.0
21204,0.5
21205,1.0
21206,1.0
21207,1.0
21208,0.5
21209,1.0
21210,1.0
21211,1.0
21212,1.0
21213,0.5
21214,1.0
21215,1.0
21216,1.0
21217,0.0
21218,1.0
21219,0.5
21220,0.5
21221,0.5
21222,1.0
21223,0.5
21224,0.0
21225,1.0
21226,0.0
21227,1.0
21228,1.0
21229,1.0
21230,1.0
21231,1.0
21232,1.0
21233,1.0
21234,0.5
21235,1.0
21236,1.0
21237,1.0
21238,1.0
21239,1.0
21240,1.0
21241,1.0
21242,1.0
21243,0.5
21244,1.0
21245,1.0
21246,1.0
21247,0.0
21248,0.5
21249,0.5
21250,0.5
21251,1.0
21252,1.0
21253,1.0
21254,1.0
21255,0.5
21256,1.0
21257,1.0
21258,0.0
21259,1.0
21260,1.0
21261,0.5
21262,1.0
21263,1.0
21264,0.5
21265,0.5
21266,1.0
21267,1.0
21268,1.0
21269,1.0
21270,0.5
21271,0.5
21272,1.0
21273,0.0
21274,1.0
21275,1.0
21276,1.0
21277,1.0
21278,1.0
21279,1.0
21280,1.0
21281,1.0
21282,1.0
21283,0.5
21284,1.0
21285,1.0
21286,1.0
21287,0.5
21288,1.0
21289,0.5
21290,1.0
21291,1.0
21292,1.0
21293,1.0
21294,1.0
21295,1.0
21296,0.5
21297,1.0
21298,0.5
21299,1.0
21300,1.0
21301,1.0
21302,1.0
21303,1.0
21304,1.0
21305,1.0
21306,1.0
21307,1.0
21308,1.0
21309,0.0
21310,1.0
21311,1.0
21312,0.5
21313,1.0
21314,1.0
21315,1.0
21316,1.0
21317,1.0
21318,1.0
21319,0.0
21320,1.0
21321,1.0
21322,1.0
21323,1.0
21324,0.5
21325,0.0
21326,1.0
21327,0.5
21328,1.0
21329,1.0
21330,1.0
21331,1.0
21332,1.0
21333,0.5
21334,1.0
21335,1.0
21336,0.0
21337,1.0
21338,1.0
21339,1.0
21340,0.5
21341,1.0
21342,1.0
21343,0.5
21344,0.5
21345,0.0
21346,0.5
21347,0.0
21348,1.0
21349,1.0
21350,1.0
21351,1.0
21352,0.0
21353,1.0
21354,1.0
21355,0.5
21356,1.0
21357,0.5
21358,1.0
21359,1.0
21360,0.5
21361,0.5
21362,1.0
21363,1.0
21364,1.0
21365,0.5
21366,1.0
21367,1.0
21368,0.5
21369,1.0
21370,1.0
21371,1.0
21372,1.0
21373,1.0
21374,1.0
21375,0.0
21376,1.0
21377,1.0
21378,1.0
21379,1.0
21380,0.0
21381,1.0
21382,0.5
21383,0.0
21384,0.5
21385,0.5
21386,1.0
21387,1.0
21388,1.0
21389,1.0
21390,1.0
21391,1.0
21392,1.0
21393,1.0
21394,1.0
21395,0.5
21396,1.0
21397,1.0
21398,1.0
21399,1.0
21400,0.5
21401,0.5
21402,1.0
21403,1.0
21404,1.0
21405,0.0
21406,1.0
21407,1.0
21408,1.0
21409,1.0
21410,1.0
21411,1.0
21412,1.0
21413,1.0
21414,0.5
21415,1.0
21416,1.0
21417,1.0
21418,1.0
21419,1.0
21420,1.0
21421,1.0
21422,0.5
21423,1.0
21424,1.0
21425,1.0
21426,0.5
21427,1.0
21428,1.0
21429,1.0
21430,1.0
21431,1.0
21432,1.0
21433,1.0
21434,1.0
21435,1.0
21436,1.0
21437,0.0
21438,1.0
21439,1.0
21440,1.0
21441,1.0
21442,1.0
21443,0.0
21444,1.0
21445,1.0
21446,1.0
21447,1.0
21448,1.0
21449,1.0
21450,0.5
21451,1.0
21452,1.0
21453,1.0
21454,1.0
21455,1.0
21456,0.0
21457,1.0
21458,0.5
21459,1.0
21460,1.0
21461,1.0
21462,1.0
21463,1.0
21464,1.0
21465,1.0
21466,1.0
21467,1.0
21468,1.0
21469,0.5
21470,1.0
21471,1.0
21472,0.5
21473,1.0
21474,1.0
21475,0.5
21476,1.0
21477,1.0
21478,1.0
21479,1.0
21480,1.0
21481,0.5
21482,1.0
21483,1.0
21484,0.5
21485,1.0
21486,1.0
21487,0.5
21488,1.0
21489,1.0
21490,1.0
21491,1.0
21492,1.0
21493,1.0
21494,0.5
21495,1.0
21496,0.0
21497,1.0
21498,1.0
21499,1.0
21500,0.5
21501,1.0
21502,0.0
21503,1.0
21504,1.0
21505,1.0
21506,1.0
21507,1.0
21508,1.0
21509,1.0
21510,1.0
21511,1.0
21512,1.0
21513,1.0
21514,1.0
21515,1.0
21516,1.0
21517,0.5
21518,1.0
21519,0.5
21520,0.5
21521,1.0
21522,0.5
21523,1.0
21524,0.5
21525,0.5
21526,0.5
21527,0.5
21528,1.0
21529,1.0
21530,0.5
21531,1.0
21532,1.0
21533,1.0
21534,1.0
21535,1.0
21536,1.0
21537,1.0
21538,1.0
21539,0.5
21540,1.0
21541,0.5
21542,0.0
21543,1.0
21544,1.0
21545,1.0
21546,1.0
21547,0.5
21548,1.0
21549,0.5
21550,1.0
21551,0.5
21552,0.0
21553,1.0
21554,0.5
21555,1.0
21556,1.0
21557,1.0
21558,0.0
21559,1.0
21560,1.0
21561,0.5
21562,1.0
21563,0.5
21564,1.0
21565,0.0
21566,1.0
21567,1.0
21568,1.0
21569,1.0
21570,1.0
21571,1.0
21572,1.0
21573,1.0
21574,1.0
21575,1.0
21576,0.0
21577,1.0
21578,1.0
21579,1.0
21580,1.0
21581,0.5
21582,1.0
21583,1.0
21584,0.5
21585,1.0
21586,0.0
21587,1.0
21588,1.0
21589,1.0
21590,1.0
21591,1.0
21592,1.0
21593,1.0
21594,1.0
21595,1.0
21596,1.0
21597,1.0
21598,1.0
21599,1.0
21600,1.0
21601,1.0
21602,0.5
21603,1.0
21604,1.0
21605,0.0
21606,1.0
21607,0.5
21608,1.0
21609,0.5
21610,0.5
21611,1.0
21612,1.0
21613,1.0
21614,1.0
21615,0.5
21616,1.0
21617,0.5
21618,1.0
21619,1.0
21620,1.0
21621,1.0
21622,1.0
21623,1.0
21624,1.0
21625,1.0
21626,0.5
21627,1.0
21628,1.0
21629,1.0
21630,1.0
21631,1.0
21632,1.0
21633,1.0
21634,1.0
21635,1.0
21636,1.0
21637,1.0
21638,1.0
21639,1.0
21640,1.0
21641,1.0
21642,1.0
21643,1.0
21644,1.0
21645,0.5
21646,0.5
21647,0.0
21648,0.0
21649,1.0
21650,0.5
21651,1.0
21652,0.5
21653,1.0
21654,1.0
21655,1.0
21656,1.0
21657,1.0
21658,0.5
21659,1.0
21660,1.0
21661,1.0
21662,1.0
21663,1.0
21664,1.0
21665,1.0
21666,1.0
21667,1.0
21668,1.0
21669,1.0
21670,0.5
21671,1.0
21672,1.0
21673,1.0
21674,1.0
21675,1.0
21676,1.0
21677,0.0
21678,0.0
21679,1.0
21680,1.0
21681,1.0
21682,0.0
21683,0.0
21684,0.0
21685,1.0
21686,0.5
21687,0.5
21688,0.5
21689,1.0
21690,1.0
21691,0.5
21692,1.0
21693,1.0
21694,1.0
21695,0.0
21696,0.5
21697,0.0
21698,1.0
21699,1.0
21700,1.0
21701,1.0
21702,0.5
21703,0.5
21704,1.0
21705,1.0
21706,0.0
21707,1.0
21708,1.0
21709,1.0
21710,1.0
21711,1.0
21712,1.0
21713,0.5
21714,0.0
21715,1.0
21716,1.0
21717,1.0
21718,1.0
21719,1.0
21720,0.0
21721,1.0
21722,0.5
21723,1.0
21724,0.5
21725,1.0
21726,1.0
21727,1.0
21728,1.0
21729,1.0
21730,1.0
21731,1.0
21732,1.0
21733,0.5
21734,0.5
21735,1.0
21736,0.5
21737,0.5
21738,1.0
21739,1.0
21740,0.0
21741,1.0
21742,1.0
21743,1.0
21744,0.0
21745,1.0
21746,0.5
21747,0.5
21748,1.0
21749,0.5
21750,1.0
21751,1.0
21752,1.0
21753,1.0
21754,1.0
21755,1.0
21756,1.0
21757,1.0
21758,1.0
21759,1.0
21760,0.5
21761,1.0
21762,1.0
21763,1.0
21764,0.5
21765,0.0
21766,1.0
21767,0.0
21768,0.5
21769,0.5
21770,0.5
21771,1.0
21772,0.0
21773,1.0
21774,1.0
21775,1.0
21776,0.5
21777,0.5
21778,1.0
21779,0.5
21780,1.0
21781,1.0
21782,1.0
21783,1.0
21784,0.0
21785,0.0
21786,1.0
21787,1.0
21788,1.0
21789,0.5
21790,1.0
21791,1.0
21792,1.0
21793,0.5
21794,1.0
21795,1.0
21796,1.0
21797,1.0
21798,1.0
21799,0.5
21800,1.0
21801,1.0
21802,1.0
21803,1.0
21804,1.0
21805,0.5
21806,1.0
21807,1.0
21808,1.0
21809,1.0
21810,1.0
21811,0.5
21812,1.0
21813,1.0
21814,1.0
21815,1.0
21816,1.0
21817,1.0
21818,1.0
21819,1.0
21820,1.0
21821,0.5
21822,1.0
21823,1.0
21824,1.0
21825,0.0
21826,0.5
21827,1.0
21828,1.0
21829,1.0
21830,1.0
21831,1.0
21832,0.0
21833,1.0
21834,1.0
21835,1.0
21836,1.0
21837,0.5
21838,0.5
21839,0.0
21840,0.5
21841,1.0
21842,1.0
21843,1.0
21844,0.0
21845,1.0
21846,1.0
21847,1.0
21848,0.5
21849,1.0
21850,1.0
21851,0.5
21852,1.0
21853,1.0
21854,1.0
21855,0.0
21856,1.0
21857,1.0
21858,1.0
21859,1.0
21860,1.0
21861,1.0
21862,0.5
21863,0.5
21864,1.0
21865,0.0
21866,1.0
21867,1.0
21868,1.0
21869,1.0
21870,0.5
21871,1.0
21872,1.0
21873,1.0
21874,1.0
21875,1.0
21876,1.0
21877,1.0
21878,0.5
21879,0.0
21880,1.0
21881,1.0
21882,0.5
21883,0.0
21884,1.0
21885,0.5
21886,1.0
21887,1.0
21888,1.0
21889,1.0
21890,1.0
21891,0.0
21892,1.0
21893,1.0
21894,1.0
21895,1.0
21896,0.5
21897,1.0
21898,1.0
21899,1.0
21900,1.0
21901,1.0
21902,1.0
21903,1.0
21904,1.0
21905,1.0
21906,1.0
21907,1.0
21908,1.0
21909,0.5
21910,1.0
21911,1.0
21912,0.5
21913,1.0
21914,1.0
21915,0.5
21916,0.0
21917,1.0
21918,1.0
21919,0.0
21920,1.0
21921,1.0
21922,0.5
21923,0.0
21924,1.0
21925,1.0
21926,1.0
21927,1.0
21928,1.0
21929,1.0
21930,1.0
21931,0.5
21932,1.0
21933,0.5
21934,0.5
21935,1.0
21936,1.0
21937,0.5
21938,1.0
21939,1.0
21940,1.0
21941,0.5
21942,1.0
21943,1.0
21944,1.0
21945,1.0
21946,0.5
21947,1.0
21948,0.5
21949,1.0
21950,1.0
21951,1.0
21952,1.0
21953,1.0
21954,1.0
21955,1.0
21956,1.0
21957,1.0
21958,0.5
21959,1.0
21960,1.0
21961,1.0
21962,1.0
21963,1.0
21964,1.0
21965,1.0
21966,1.0
21967,0.0
21968,0.5
21969,1.0
21970,1.0
21971,1.0
21972,1.0
21973,1.0
21974,0.5
21975,1.0
21976,1.0
21977,1.0
21978,1.0
21979,1.0
21980,0.0
21981,1.0
21982,1.0
21983,1.0
21984,1.0
21985,0.0
21986,1.0
21987,1.0
21988,0.5
21989,1.0
21990,1.0
21991,1.0
21992,1.0
21993,1.0
21994,1.0
21995,1.0
21996,1.0
21997,1.0
21998,1.0
21999,1.0
22000,1.0
22001,1.0
22002,1.0
22003,0.5
22004,0.5
22005,1.0
22006,1.0
22007,0.5
22008,1.0
22009,1.0
22010,1.0
22011,0.0
22012,0.5
22013,1.0
22014,0.5
22015,1.0
22016,1.0
22017,1.0
22018,0.0
22019,0.5
22020,1.0
22021,1.0
22022,1.0
22023,1.0
22024,1.0
22025,0.5
22026,1.0
22027,1.0
22028,1.0
22029,1.0
22030,1.0
22031,1.0
22032,0.5
22033,0.5
22034,0.5
22035,1.0
22036,1.0
22037,1.0
22038,1.0
22039,0.0
22040,0.5
22041,1.0
22042,1.0
22043,1.0
22044,1.0
22045,1.0
22046,1.0
22047,1.0
22048,0.5
22049,1.0
22050,1.0
22051,1.0
22052,0.0
22053,1.0
22054,1.0
22055,1.0
22056,0.5
22057,1.0
22058,1.0
22059,1.0
22060,1.0
22061,0.5
22062,1.0
22063,1.0
22064,1.0
22065,0.5
22066,0.5
22067,1.0
22068,0.5
22069,1.0
22070,1.0
22071,0.5
22072,1.0
22073,1.0
22074,1.0
22075,1.0
22076,0.5
22077,1.0
22078,1.0
22079,0.0
22080,1.0
22081,0.0
22082,1.0
22083,1.0
22084,1.0
22085,1.0
22086,1.0
22087,1.0
22088,1.0
22089,1.0
22090,1.0
22091,1.0
22092,1.0
22093,1.0
22094,1.0
22095,0.5
22096,1.0
22097,1.0
22098,0.5
22099,1.0
22100,1.0
22101,1.0
22102,1.0
22103,1.0
22104,0.5
22105,1.0
22106,1.0
22107,0.5
22108,0.5
22109,1.0
22110,1.0
22111,0.5
22112,0.5
22113,1.0
22114,1.0
22115,0.0
22116,1.0
22117,1.0
22118,1.0
22119,1.0
22120,0.5
22121,1.0
22122,1.0
22123,1.0
22124,1.0
22125,1.0
22126,1.0
22127,1.0
22128,1.0
22129,0.5
22130,1.0
22131,1.0
22132,1.0
22133,1.0
22134,1.0
22135,1.0
22136,0.5
